"","logID","fightID","sourceID","boss.x","rank_boss.x","Horde","PI","Salv","Vate","Wild Magic","Flm. Cap","Hotstreak","Speed","IB","BoP","Evo","FM","Tricks","Tenti","Bomb","Sapp","cs","Tailor","character_name","class","spec","dps","duration","duration_s","fightStartTime","logStartTime","boss.y","rank_boss.y","cat_ranking","gameID","server"
"1100","j6ZVdtva2NJxm1DA",5,15,"Faction Champions",64,2,2,0,0,0,0,190,1,2,0,0,5,0,0,0,0,5,1,"Adamcheapo","Mage","Fire",16153.484257029,167281,167.281,1693048525379,1693047904289,"Faction Champions",64,"Top-100",79933340,"Gehennas"
"1101","j81HAThyDm6fvB79",5,4,"Faction Champions",9,0,0,0,0,0,0,196,0,0,0,0,3,0,0,0,0,3,1,"Orzee","Mage","Fire",17817.041001124,171727,171.727,1691603129195,1691602507563,"Faction Champions",9,"Top-100",72241770,"PyrewoodVillage"
"1102","j82FkHGPdy6KLXhx",3,38,"Lord Jaraxxus",134,2,2,4,2,0,1,34,0,0,0,0,0,0,0,0,0,0,0,"一杯溫開水","Mage","Fire",19089.133725228,142045,142.045,1692190112481,1692188945853,"Lord Jaraxxus",134,"200-500",5399667,"伊弗斯"
"1103","j82NLHD1pwxyWJMV",2,25,"The Northrend Beasts",36,4,0,0,0,0,1,64,2,2,0,2,6,0,0,6,0,0,1,"Irmo","Mage","Fire",13105.18151241,232635,232.635,1694108879075,1694108781693,"The Northrend Beasts",36,"Top-100",47561973,"Gehennas"
"1104","j82NLHD1pwxyWJMV",5,25,"Faction Champions",161,0,0,0,0,1,0,131,0,0,0,0,4,0,0,0,0,0,1,"Irmo","Mage","Fire",15322.320816092,135573,135.573,1694109451587,1694108781693,"Faction Champions",161,"200-500",47561973,"Gehennas"
"1105","j8waxnPhbk9pfXV3",3,2,"Lord Jaraxxus",73,0,0,4,0,0,0,42,3,0,0,0,0,0,0,6,0,0,1,"Fellxo","Mage","Fire",19568.632944676,139197,139.197,1690935238862,1690934011022,"Lord Jaraxxus",73,"Top-100",34833578,"Grobbulus"
"1106","jJRKyCVqHM46fm9a",2,44,"The Northrend Beasts",147,4,0,0,0,2,1,65,0,2,0,0,7,0,0,0,7,0,0,"刀刀烈火火","Mage","Fire",12502.856429607,233810,233.81,1692193882576,1692191413659,"The Northrend Beasts",147,"200-500",3675273,"逐風者"
"1107","jKayLGxhz13VqTmQ",6,24,"Twin Val'kyr",29,2,0,2,0,3,0,46,0,0,0,0,6,0,0,6,6,0,1,"Lilshake","Mage","Fire",20151.091077597,118690,118.69,1691028566929,1691027485375,"Twin Val'kyr",29,"Top-100",56278237,"Faerlina"
"1108","jRH9Fwm4Yt1rhJTp",38,324,"Lord Jaraxxus",129,2,0,0,0,0,1,31,0,0,0,0,5,0,0,0,0,0,0,"谷鸽","Mage","Fire",19106.954209956,114348,114.348,1692886501812,1692874481375,"Lord Jaraxxus",129,"200-500",1784758,"阿拉希盆地"
"1109","jWG421xAZ6zgYCpk",5,15,"Faction Champions",225,0,0,0,0,0,1,138,0,2,0,0,5,0,0,0,5,5,0,"Tiye","Mage","Fire",14999.442724458,161500,161.5,1694020389456,1694019783325,"Faction Champions",225,"200-500",61082508,"Lakeshire"
"1110","jZGnRKT6XLQNkJxh",5,5,"Twin Val'kyr",137,2,2,0,0,1,0,42,2,0,0,0,5,0,0,0,5,0,0,"爸爸爱喝啦菲","Mage","Fire",19265.503783048,104281,104.281,1693143333188,1693140637762,"Twin Val'kyr",137,"200-500",6321213,"逐風者"
"1111","jZGnRKT6XLQNkJxh",17,5,"Anub'arak",233,2,2,0,0,1,0,45,2,2,0,0,5,0,0,0,5,0,0,"爸爸爱喝啦菲","Mage","Fire",13414.842701655,134140,134.14,1693147938379,1693140637762,"Anub'arak",233,"200-500",6321213,"逐風者"
"1112","jZGnRKT6XLQNkJxh",17,20,"Anub'arak",264,2,0,0,0,3,0,58,0,0,0,0,6,0,0,0,0,0,0,"交流反抗","Mage","Fire",13276.942000895,134140,134.14,1693147938379,1693140637762,"Anub'arak",264,"200-500",3241631,"逐風者"
"1113","jaxt8AQJkq3WfCDZ",5,5,"Faction Champions",81,2,0,0,0,0,0,135,1,2,0,0,5,0,0,0,0,0,0,"Strokegodx","Mage","Fire",15900.901810108,138721,138.721,1694196710244,1694196088937,"Faction Champions",81,"Top-100",83353821,"Faerlina"
"1114","jaxt8AQJkq3WfCDZ",5,6,"Faction Champions",72,2,0,0,0,1,0,145,0,0,0,0,5,0,0,0,0,0,0,"Tedonfire","Mage","Fire",16001.326403356,138721,138.721,1694196710244,1694196088937,"Faction Champions",72,"Top-100",80896177,"Faerlina"
"1115","jaxt8AQJkq3WfCDZ",5,15,"Faction Champions",146,2,0,0,0,2,0,140,0,0,0,0,5,0,0,0,0,0,0,"Haroldkumar","Mage","Fire",15405.836174768,138721,138.721,1694196710244,1694196088937,"Faction Champions",146,"200-500",64908508,"Faerlina"
"1116","jbG1YRr4W7FLqHpM",5,1,"Twin Val'kyr",292,0,4,0,0,0,0,51,3,0,0,0,6,0,0,6,0,6,0,"Hughmungous","Mage","Fire",18824.015432036,148263,148.263,1693333565171,1693332534452,"Twin Val'kyr",292,"200-500",48052420,"Firemaw"
"1117","jc7tG8AbCKpW1h4H",7,13,"Anub'arak",190,2,2,0,0,0,0,52,3,0,0,0,6,0,0,0,6,0,0,"Boosturass","Mage","Fire",13605.87874906,143636,143.636,1692812011937,1692810256189,"Anub'arak",190,"200-500",62547475,"Gehennas"
"1118","jck6QTr1p7ntGL9P",5,24,"Faction Champions",139,2,0,0,0,0,0,140,0,0,0,0,5,0,0,0,0,0,0,"Badeskim","Mage","Fire",15463.635521379,129522,129.522,1690419622694,1690418912047,"Faction Champions",139,"200-500",81282918,"Faerlina"
"1119","jd3VwktcQPDx9pT4",3,11,"Lord Jaraxxus",191,2,2,6,0,3,0,39,0,0,0,0,8,0,0,0,0,0,0,"Coldx","Mage","Fire",18721.886363129,134481,134.481,1692755535975,1692754806932,"Lord Jaraxxus",191,"200-500",57400110,"Mankrik"
"1120","jh963Ara8TDfX4kG",5,22,"Faction Champions",276,2,0,0,0,1,0,140,0,0,2,0,5,0,0,0,0,5,0,"Cogitatus","Mage","Fire",14750.609619774,192333,192.333,1694611034207,1694610427321,"Faction Champions",276,"200-500",2293964,"Arugal"
"1121","jhv1MtxNdKmF2Dz4",5,15,"Faction Champions",171,2,0,0,0,0,0,197,1,0,2,0,5,0,0,0,0,5,1,"Galytopdmg","Mage","Fire",15249.421595509,191475,191.475,1693680311647,1693677915835,"Faction Champions",171,"200-500",82353346,"Gehennas"
"1122","jn2Rq96TKNcMmfb3",3,30,"Lord Jaraxxus",263,2,0,4,0,0,0,34,4,2,0,0,7,0,0,0,7,0,1,"Asylum","Mage","Fire",18441.947128336,111364,111.364,1692009789337,1692009064196,"Lord Jaraxxus",263,"200-500",23532499,"로크홀라"
"1123","jn2Rq96TKNcMmfb3",6,31,"Faction Champions",194,2,0,0,0,0,0,156,0,0,0,0,5,0,0,0,0,5,1,"카쥬야","Mage","Fire",15138.775334036,162183,162.183,1692010091379,1692009064196,"Faction Champions",194,"200-500",26088618,"로크홀라"
"1124","jr2vJRbqY79QxtZN",3,21,"Lord Jaraxxus",274,2,2,4,0,1,0,51,2,2,0,0,7,0,0,0,0,0,0,"Peaceqt","Mage","Fire",18409.015249711,141183,141.183,1694037028359,1694036556615,"Lord Jaraxxus",274,"200-500",64665083,"Venoxis"
"1125","k1b8XY4xV6ZzFwPt",7,2,"Twin Val'kyr",21,2,0,0,0,0,0,51,3,0,0,0,6,0,0,0,0,0,0,"Koobo","Mage","Fire",20344.450700493,120772,120.772,1693765327654,1693763777505,"Twin Val'kyr",21,"Top-100",58352740,"NethergardeKeep"
"1126","k1fJCQj2xqbzwK3L",16,201,"Twin Val'kyr",189,2,0,0,0,0,0,50,3,0,0,0,6,0,0,6,0,0,1,"Wazue","Mage","Fire",19077.340239819,139772,139.772,1693531403508,1693528239491,"Twin Val'kyr",189,"200-500",40240230,"Faerlina"
"1127","k1tD2vfWaHh63VLn",36,49,"The Northrend Beasts",46,4,0,0,0,0,1,50,2,2,0,2,7,0,0,7,0,0,0,"Goodman","Mage","Fire",13004.570663824,202057,202.057,1694032845647,1694027646178,"The Northrend Beasts",46,"Top-100",50531460,"Golemagg"
"1128","k1tD2vfWaHh63VLn",43,49,"Faction Champions",35,2,0,0,0,0,0,145,3,2,0,0,6,0,0,6,0,6,0,"Goodman","Mage","Fire",16780.070350688,131342,131.342,1694034272350,1694027646178,"Faction Champions",35,"Top-100",50531460,"Golemagg"
"1129","k1tD2vfWaHh63VLn",56,49,"Twin Val'kyr",7,2,0,0,0,0,0,38,3,0,0,0,6,0,0,6,6,0,0,"Goodman","Mage","Fire",21075.017783015,94191,94.191,1694037554091,1694027646178,"Twin Val'kyr",7,"Top-100",50531460,"Golemagg"
"1130","k6DVPytaXmLR4FcA",31,80,"Faction Champions",293,2,0,0,0,0,0,187,0,0,2,0,5,0,0,0,0,0,0,"Hotbeans","Mage","Fire",14688.09479764,194604,194.604,1693185561428,1693179973409,"Faction Champions",293,"200-500",63521134,"Faerlina"
"1131","k6tAaB1vZCLnpbJx",2,33,"The Northrend Beasts",290,2,0,0,0,0,1,64,2,2,2,2,0,0,0,0,0,0,1,"Baddyblast","Mage","Fire",12222.334573519,257688,257.688,1694565995789,1694565680286,"The Northrend Beasts",290,"200-500",73896187,"Faerlina"
"1132","k7CQHfVth3YTPAmz",3,5,"Lord Jaraxxus",232,2,2,0,4,2,0,0,0,0,0,0,4,0,0,0,0,0,1,"Ayplar","Mage","Arcane",18579.813915534,124997,124.997,1692148929711,1692148503583,"Lord Jaraxxus",232,"200-500",80926767,"Faerlina"
"1133","k7rwBx96Wd1DpMhn",2,37,"The Northrend Beasts",241,4,0,0,0,0,1,65,2,2,0,2,6,0,0,0,0,0,1,"Vayzee","Mage","Fire",12305.074978954,247693,247.693,1693966526539,1693966231510,"The Northrend Beasts",241,"200-500",58302448,"Faerlina"
"1134","k9q8dLNPZg3bvBmD",2,23,"The Northrend Beasts",213,4,0,0,0,2,0,92,0,2,2,2,7,0,0,0,0,0,0,"北四丶","Mage","Fire",12366.412108845,315780,315.78,1694263291390,1694263050070,"The Northrend Beasts",213,"200-500",5366322,"逐風者"
"1135","kBwrZGNRbWKMAP82",2,46,"The Northrend Beasts",124,4,0,0,2,0,0,0,2,0,2,2,4,0,0,0,4,0,1,"Milliz","Mage","Arcane",12573.10026004,247443,247.443,1692761519816,1692760971148,"The Northrend Beasts",124,"200-500",34941298,"Whitemane"
"1136","kG8ZRy9xNmTLt4gh",19,18,"Anub'arak",139,2,0,0,0,1,2,44,0,0,0,0,5,0,0,5,5,0,0,"甲方终结者","Mage","Fire",13925.749761083,137077,137.077,1692282494910,1692278212407,"Anub'arak",139,"200-500",3410734,"阿拉希盆地"
"1137","kG8ZRy9xNmTLt4gh",19,27,"Anub'arak",153,2,0,0,0,1,0,50,1,0,0,0,5,0,0,0,5,0,0,"忌风","Mage","Fire",13806.911443933,137077,137.077,1692282494910,1692278212407,"Anub'arak",153,"200-500",1872348,"阿拉希盆地"
"1138","kLcAJ9BGD36dmtR4",2,14,"The Northrend Beasts",166,4,2,0,0,0,1,81,2,2,0,2,6,0,0,0,6,0,1,"文法","Mage","Fire",12465.368237399,294913,294.913,1691840726954,1691840715572,"The Northrend Beasts",166,"200-500",1831340,"伊弗斯"
"1139","kPKg6nrtZWmyLpRF",2,23,"The Northrend Beasts",221,4,2,0,0,0,1,64,2,2,0,2,6,0,6,6,0,0,1,"Euda","Mage","Fire",12348.312440615,243889,243.889,1692758305685,1692758294418,"The Northrend Beasts",221,"200-500",61040366,"Faerlina"
"1140","kPKg6nrtZWmyLpRF",3,23,"Lord Jaraxxus",283,2,2,2,0,3,0,36,0,0,0,0,6,0,6,6,0,0,1,"Euda","Mage","Fire",18389.04978971,119121,119.121,1692758722038,1692758294418,"Lord Jaraxxus",283,"200-500",61040366,"Faerlina"
"1141","kQHv6bLDhwc4qyGT",5,15,"Faction Champions",4,0,0,0,0,0,0,173,1,0,0,0,5,2,0,0,0,5,0,"Broderbas","Mage","Fire",18252.591841728,143045,143.045,1692208193526,1692207605986,"Faction Champions",4,"Top-100",67480327,"Golemagg"
"1142","kQHv6bLDhwc4qyGT",5,16,"Faction Champions",141,2,0,0,0,0,0,142,3,0,0,0,6,0,0,6,0,6,0,"Monsterouss","Mage","Fire",15447.15998462,143045,143.045,1692208193526,1692207605986,"Faction Champions",141,"200-500",50539959,"Golemagg"
"1143","kRYrXL8n4N2xyHbT",5,23,"Faction Champions",180,2,0,0,0,3,0,132,0,1,0,0,6,0,0,0,0,0,0,"Bitx","Mage","Fire",15208.817214627,145783,145.783,1690809447002,1690808389689,"Faction Champions",180,"200-500",2391041,"伊弗斯"
"1144","kRcGW2v4a9jDnL6x",18,47,"Lord Jaraxxus",81,2,0,2,0,0,0,26,3,0,0,0,6,0,0,0,0,0,0,"Thtwo","Mage","Fire",19481.430269233,87508,87.508,1693795204194,1693791165168,"Lord Jaraxxus",81,"Top-100",57558973,"Faerlina"
"1145","kRcGW2v4a9jDnL6x",20,47,"Faction Champions",16,2,0,0,0,2,0,104,0,0,0,0,5,0,0,0,0,5,0,"Thtwo","Mage","Fire",17441.590220546,94402,94.402,1693795455229,1693791165168,"Faction Champions",16,"Top-100",57558973,"Faerlina"
"1146","kRcGW2v4a9jDnL6x",29,32,"Twin Val'kyr",2,2,0,2,0,0,0,34,3,0,0,0,6,0,6,6,6,0,0,"Od","Mage","Fire",21594.463059599,91025,91.025,1693797510619,1693791165168,"Twin Val'kyr",2,"Top-100",79581983,"Faerlina"
"1147","kRcGW2v4a9jDnL6x",38,47,"Anub'arak",31,2,0,0,0,0,0,53,3,0,0,0,6,0,0,0,0,0,0,"Thtwo","Mage","Fire",15011.036234887,110998,110.998,1693799203558,1693791165168,"Anub'arak",31,"Top-100",57558973,"Faerlina"
"1148","kXAt8wTK2fGxHRZm",6,1,"Anub'arak",133,2,0,0,0,3,0,57,0,0,0,0,6,0,0,6,6,0,0,"火神","Mage","Fire",13957.078008443,138344,138.344,1691240210087,1691237083163,"Anub'arak",133,"200-500",1820207,"阿拉希盆地"
"1149","kYmg634Tw1CRNbMG",2,25,"The Northrend Beasts",153,4,6,4,0,0,0,82,2,2,2,2,9,0,0,0,0,0,0,"Pantalameraa","Mage","Fire",12492.979662734,302426,302.426,1693428828490,1693428759340,"The Northrend Beasts",153,"200-500",67169659,"Gehennas"
"1150","kYmg634Tw1CRNbMG",6,25,"Twin Val'kyr",187,2,3,4,0,0,0,57,4,0,0,0,7,0,0,0,7,0,0,"Pantalameraa","Mage","Fire",19092.102393274,151299,151.299,1693429795786,1693428759340,"Twin Val'kyr",187,"200-500",67169659,"Gehennas"
"1151","kZnqBLvzW2PR76aN",2,3,"The Northrend Beasts",126,4,4,0,0,0,0,64,2,2,0,2,7,0,0,7,0,7,1,"Rykke","Mage","Fire",12570.086804129,243602,243.602,1694051982792,1694051971467,"The Northrend Beasts",126,"200-500",62951885,"Faerlina"
"1152","kb4FfnxtGXmjhg6L",33,8,"The Northrend Beasts",116,4,4,0,0,0,1,64,2,0,2,2,7,0,0,7,0,0,0,"法神陳大胆","Mage","Fire",12595.428314472,226235,226.235,1694267545791,1694261363966,"The Northrend Beasts",116,"200-500",2925617,"阿拉希盆地"
"1153","kb4FfnxtGXmjhg6L",34,8,"Lord Jaraxxus",11,2,2,2,0,0,0,32,3,0,0,0,5,0,0,0,5,0,1,"法神陳大胆","Mage","Fire",21557.494979368,100087,100.087,1694268318467,1694261363966,"Lord Jaraxxus",11,"Top-100",2925617,"阿拉希盆地"
"1154","kb4FfnxtGXmjhg6L",53,8,"Twin Val'kyr",22,2,2,0,0,1,0,44,2,0,0,0,5,0,0,5,5,0,0,"法神陳大胆","Mage","Fire",20319.76754212,115978,115.978,1694275353807,1694261363966,"Twin Val'kyr",22,"Top-100",2925617,"阿拉希盆地"
"1155","kf2TrdY1MhVZgXKW",3,17,"Lord Jaraxxus",197,2,2,8,0,0,0,34,3,0,0,0,8,0,0,0,0,0,1,"Ínstead","Mage","Fire",18689.988041056,116231,116.231,1694457908499,1694457558290,"Lord Jaraxxus",197,"200-500",81972803,"Gehennas"
"1156","kfxcLTK64hNmMrFj",2,10,"The Northrend Beasts",269,4,0,0,0,2,1,79,0,0,2,2,7,0,0,7,0,0,1,"Zimo","Mage","Fire",12257.850486611,286876,286.876,1694177238279,1694177227479,"The Northrend Beasts",269,"200-500",1813479,"阿拉希盆地"
"1157","kmr3daAZyQ4qFvLV",3,3,"Lord Jaraxxus",56,2,2,4,0,0,0,43,3,0,0,0,7,0,0,0,0,0,0,"Rckxx","Mage","Fire",19744.379097429,136366,136.366,1693703759706,1693702876356,"Lord Jaraxxus",56,"Top-100",56704039,"Faerlina"
"1158","kqNL61xwzbMHFKRv",5,10,"Faction Champions",18,2,0,0,0,0,0,161,2,0,0,0,5,0,0,5,0,5,1,"Kadsx","Mage","Fire",17430.587383019,135278,135.278,1692403443551,1692402839534,"Faction Champions",18,"Top-100",64847901,"Faerlina"
"1159","kvGf62MpzBQmNhVT",39,31,"Lord Jaraxxus",4,2,2,4,0,0,0,28,3,2,0,0,7,0,0,0,0,0,0,"爸爸爱喝啦菲","Mage","Fire",22518.410960567,98827,98.827,1693754946554,1693750786448,"Lord Jaraxxus",4,"Top-100",2698309,"伊弗斯"
"1160","kvGf62MpzBQmNhVT",44,30,"Twin Val'kyr",191,2,0,0,0,2,0,36,0,0,0,0,5,0,0,0,5,0,0,"洛紫蘇","Mage","Fire",19072.016623008,101546,101.546,1693756023497,1693750786448,"Twin Val'kyr",191,"200-500",5325143,"伊弗斯"
"1161","kvGf62MpzBQmNhVT",44,31,"Twin Val'kyr",1,2,2,0,0,0,0,40,3,0,0,0,6,0,0,0,6,0,0,"爸爸爱喝啦菲","Mage","Fire",22412.532251393,101546,101.546,1693756023497,1693750786448,"Twin Val'kyr",1,"Top-100",2698309,"伊弗斯"
"1162","kwTRycnBX2MxYfNa",3,9,"Lord Jaraxxus",300,2,2,4,0,0,0,39,3,0,0,2,7,0,0,7,7,0,0,"光之残泪","Mage","Fire",18361.242660956,139153,139.153,1694233475063,1694232908224,"Lord Jaraxxus",300,"200-500",4178118,"阿拉希盆地"
"1163","kwyKM9VTHWGaYANr",2,19,"The Northrend Beasts",232,4,6,0,0,0,1,75,2,0,2,2,9,0,0,9,0,0,0,"瘋灬子","Mage","Fire",12324.206360516,269993,269.993,1692271661324,1692271239255,"The Northrend Beasts",232,"200-500",2269685,"伊弗斯"
"1164","kxM3WmDrhGtyV2wQ",5,16,"Faction Champions",203,0,4,0,0,1,0,196,0,0,2,0,7,0,0,0,0,0,0,"Obism","Mage","Fire",15074.165561113,180151,180.151,1690571739662,1690571113783,"Faction Champions",203,"200-500",82003053,"Gehennas"
"1165","kxmtW984JTCVBAZr",5,14,"Faction Champions",47,2,0,0,0,3,0,131,0,2,0,0,6,0,0,0,0,6,0,"Hypedbald","Mage","Fire",16504.092165336,130982,130.982,1693781440509,1693780791135,"Faction Champions",47,"Top-100",83356231,"Faerlina"
"1166","kyLhABPGMKm6rxQj",3,11,"Lord Jaraxxus",242,2,2,0,0,0,0,31,3,2,0,0,6,0,0,0,0,0,1,"리강모","Mage","Fire",18522.74199173,100365,100.365,1694435193907,1694433024448,"Lord Jaraxxus",242,"200-500",23579628,"로크홀라"
"1167","kyLhABPGMKm6rxQj",8,11,"Twin Val'kyr",15,2,2,0,0,0,0,47,3,2,0,0,6,0,0,0,0,0,0,"리강모","Mage","Fire",20617.967067586,106339,106.339,1694436632602,1694433024448,"Twin Val'kyr",15,"Top-100",23579628,"로크홀라"
"1168","kyLhABPGMKm6rxQj",12,11,"Anub'arak",282,2,2,0,0,0,0,45,3,2,0,0,6,0,0,0,0,0,0,"리강모","Mage","Fire",13182.689216128,139959,139.959,1694437293105,1694433024448,"Anub'arak",282,"200-500",23579628,"로크홀라"
"1169","m16nWC8ZbgjMYhxV",11,250,"The Northrend Beasts",281,4,4,0,0,2,1,85,0,2,0,2,7,0,0,0,0,0,0,"Lplain","Mage","Fire",12239.959532717,288347,288.347,1693566004339,1693544976840,"The Northrend Beasts",281,"200-500",4572562,"로크홀라"
"1170","m4ABkhrDWbfd9x6p",6,23,"Faction Champions",29,0,0,0,0,1,0,157,0,0,0,0,0,0,0,4,0,0,1,"Shioblack","Mage","Fire",16883.50539891,147715,147.715,1693759435590,1693758846792,"Faction Champions",29,"Top-100",82168944,"Gehennas"
"1171","m4RbjMvfL16ZCkG2",5,8,"Faction Champions",68,0,0,0,0,0,0,131,3,0,0,0,5,0,0,0,0,5,0,"Banick","Mage","Fire",16085.577471212,131565,131.565,1692577166683,1692576460988,"Faction Champions",68,"Top-100",57214699,"Faerlina"
"1172","m4RbjMvfL16ZCkG2",5,22,"Faction Champions",122,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,1,"Kiida","Mage","Fire",15556.766617261,131565,131.565,1692577166683,1692576460988,"Faction Champions",122,"200-500",57536438,"Faerlina"
"1173","m4RjNq7K3FkyaL1A",20,19,"Twin Val'kyr",94,2,0,0,0,0,1,36,0,0,0,0,4,0,0,0,4,0,0,"我要吃小饅頭","Mage","Fire",19508.727978018,98992,98.992,1692430613539,1692422976385,"Twin Val'kyr",94,"Top-100",4608638,"逐風者"
"1174","m4RjNq7K3FkyaL1A",20,25,"Twin Val'kyr",205,2,0,0,0,0,1,35,0,0,0,0,5,0,0,5,5,0,0,"嘆息的摩天輪","Mage","Fire",19031.901567803,98992,98.992,1692430613539,1692422976385,"Twin Val'kyr",205,"200-500",4140131,"逐風者"
"1175","m9GV6bW1t7ngBAdM",5,14,"Faction Champions",33,0,4,0,0,0,0,217,2,2,0,0,7,0,0,0,0,7,1,"Kaynex","Mage","Fire",16796.940034358,173466,173.466,1692292006706,1692291409744,"Faction Champions",33,"Top-100",45941043,"Firemaw"
"1176","mAxh9c4GZqLkXb8g",5,28,"Faction Champions",275,2,0,0,0,0,0,148,1,0,2,0,5,0,0,0,0,5,0,"Silverfoxx","Mage","Fire",14751.825673813,170485,170.485,1692897510662,1692896518286,"Faction Champions",275,"200-500",28178716,"Gehennas"
"1177","mC2nzadwrNgfYKjk",2,14,"The Northrend Beasts",206,4,0,0,0,2,1,72,0,2,0,0,7,0,7,7,0,0,1,"Tdins","Mage","Fire",12374.67515855,248372,248.372,1692239843434,1692239662850,"The Northrend Beasts",206,"200-500",56706256,"Faerlina"
"1178","mCMNWXxPY4gJHGrb",57,11,"Anub'arak",25,2,0,0,0,1,0,45,2,2,0,0,5,0,0,0,5,5,0,"草莓菠萝","Mage","Fire",15150.034095175,130517,130.517,1694360569188,1694345953762,"Anub'arak",25,"Top-100",2215717,"伊弗斯"
"1179","mCMNWXxPY4gJHGrb",57,28,"Anub'arak",68,2,0,0,0,1,0,45,2,0,0,0,5,2,0,0,5,0,0,"冬泉谷的雪","Mage","Fire",14421.853091934,130517,130.517,1694360569188,1694345953762,"Anub'arak",68,"Top-100",3483439,"伊弗斯"
"1180","mFtvLJTpxa4A7C1b",41,14,"Lord Jaraxxus",280,2,0,0,0,0,0,35,3,0,0,0,6,0,0,0,0,0,1,"Jodifrroster","Mage","Fire",18392.804218677,149810,149.81,1692927836359,1691458379501,"Lord Jaraxxus",280,"200-500",8264700,"Grobbulus"
"1181","mGaRXLkKyWCq2w83",12,1,"Anub'arak",201,2,0,2,0,1,2,67,0,0,0,0,5,0,0,5,0,0,0,"Анклер","Mage","Fire",13554.216314104,152408,152.408,1693422321115,1693419190444,"Anub'arak",201,"200-500",59119476,"Пламегор"
"1182","mJpY43MHDCT68hbk",5,19,"Faction Champions",17,2,0,0,0,0,0,201,1,0,0,0,5,0,0,0,0,0,0,"Aatxee","Mage","Fire",17437.856933993,167573,167.573,1694269030862,1694268340020,"Faction Champions",17,"Top-100",60950530,"Gehennas"
"1183","mJpY43MHDCT68hbk",5,26,"Faction Champions",42,2,0,0,0,3,0,194,0,0,0,0,6,0,0,0,0,0,0,"Ilxc","Mage","Fire",16568.325446223,167573,167.573,1694269030862,1694268340020,"Faction Champions",42,"Top-100",80695911,"Gehennas"
"1184","mQqrAdCBKcpDvnhf",3,25,"Lord Jaraxxus",142,2,0,2,0,0,0,31,2,0,0,0,0,0,0,0,0,0,1,"Corbs","Mage","Fire",19065.371375327,115907,115.907,1692181698025,1692181270196,"Lord Jaraxxus",142,"200-500",686342,"Arugal"
"1185","mQqrAdCBKcpDvnhf",6,25,"Twin Val'kyr",126,2,0,0,0,0,0,49,3,0,0,0,0,0,0,0,6,0,1,"Corbs","Mage","Fire",19317.717424575,120881,120.881,1692182224379,1692181270196,"Twin Val'kyr",126,"200-500",686342,"Arugal"
"1186","mWcgTp7jtDfr6bza",6,25,"Faction Champions",286,2,0,0,0,0,0,137,3,2,0,0,6,0,0,6,0,6,0,"Foon","Mage","Fire",14717.968273337,163900,163.9,1693161178499,1693159557441,"Faction Champions",286,"200-500",29891723,"Gehennas"
"1187","mX3g2Zb9AHw4FzBJ",46,27,"The Northrend Beasts",181,4,0,0,0,0,1,68,0,2,0,2,7,0,0,7,0,0,0,"大蘑菇君","Mage","Fire",12415.581539552,229201,229.201,1693062629734,1693053737980,"The Northrend Beasts",181,"200-500",6928619,"逐風者"
"1188","mX3g2Zb9AHw4FzBJ",66,35,"Twin Val'kyr",76,2,0,0,0,3,0,40,0,0,0,0,6,0,0,0,6,0,0,"薛國舅","Mage","Fire",19609.995643362,105586,105.586,1693065487599,1693053737980,"Twin Val'kyr",76,"Top-100",4433102,"逐風者"
"1189","mX3g2Zb9AHw4FzBJ",71,27,"Anub'arak",12,2,0,0,0,2,0,54,0,0,0,0,5,0,0,0,5,0,0,"大蘑菇君","Mage","Fire",15451.475290644,134787,134.787,1693066544583,1693053737980,"Anub'arak",12,"Top-100",6928619,"逐風者"
"1190","mbfxLDnZNCHkayRv",13,161,"The Northrend Beasts",22,4,4,0,0,1,1,70,0,0,2,2,6,0,6,0,6,0,0,"大舔舔","Mage","Fire",13306.748049122,217191,217.191,1691936683439,1691932020616,"The Northrend Beasts",22,"Top-100",3857753,"阿拉希盆地"
"1191","mhCB6xJpRGtrfFTn",18,40,"Twin Val'kyr",13,2,0,0,0,4,0,36,0,0,0,0,7,0,0,7,7,0,0,"丨卡乄尔丨","Mage","Fire",20697.133236468,86718,86.718,1693318605968,1693314871457,"Twin Val'kyr",13,"Top-100",6100311,"阿拉希盆地"
"1192","mpfQ7NqtnPjVXG6a",28,26,"Anub'arak",102,2,0,0,0,3,0,52,0,2,0,0,6,0,0,0,6,0,0,"Llost","Mage","Fire",14115.601603267,132230,132.23,1693669201832,1693660874375,"Anub'arak",102,"200-500",2419835,"逐風者"
"1193","mpfQ7NqtnPjVXG6a",28,31,"Anub'arak",93,2,0,0,0,3,0,60,0,2,0,0,6,0,0,0,0,0,0,"猫大侠","Mage","Fire",14192.444982228,132230,132.23,1693669201832,1693660874375,"Anub'arak",93,"Top-100",2783163,"逐風者"
"1194","mtC63yDrpFd1L7kg",6,20,"Twin Val'kyr",164,2,2,0,0,3,0,48,0,0,0,0,6,0,0,6,6,6,1,"Snapmage","Mage","Fire",19163.346320665,136030,136.03,1694276793389,1694275885351,"Twin Val'kyr",164,"200-500",57553359,"Faerlina"
"1195","mtwAjbyfTKGPkx8H",6,28,"Twin Val'kyr",271,0,2,0,0,1,0,52,1,0,0,0,5,0,0,5,5,0,0,"Hoofgirl","Mage","Fire",18869.881253329,133309,133.309,1694113711730,1694112560366,"Twin Val'kyr",271,"200-500",79046436,"MirageRaceway"
